shift_id,staff_AMKA
1439,53848111570
1439,54677205171
1439,67754658617
1439,68891096196
1439,72452573787
1439,78824265594
1439,79730294069
1439,89676353673
1439,98416734785
1439,99514549836
1440,04991004202
1440,12874527193
1440,31539839122
1440,39103231866
1440,52332970493
1440,71170648579
1440,79049915738
1440,80022642597
1440,81913505349
1440,91086043171
1440,92788447909
1441,32358418029
1441,38687906048
1441,39340835442
1441,42734497992
1441,49997032043
1441,58679496383
1441,59596560033
1441,73173033249
1441,90584968814
1441,93955714211
1441,95616225647
1442,10392788881
1442,15634526362
1442,30457627451
1442,36054946920
1442,36932380043
1442,53830775582
1442,60157117132
1442,63720373448
1442,64122727653
1442,66034982468
1442,94882188496
1443,03350842431
1443,06611262030
1443,12874527193
1443,22063186417
1443,42577727745
1443,43548695212
1443,56862230706
1443,59256297266
1443,72655713649
1443,86717080492
1443,97207382777
1444,00258565337
1444,09409165737
1444,16457677657
1444,20039344907
1444,21282193868
1444,30914015273
1444,38876766062
1444,57908945896
1444,71776296914
1444,72205397077
1444,78130499504
1445,00748597243
1445,05270436922
1445,21824140817
1445,30818363293
1445,52406221559
1445,56841546351
1445,64106032675
1445,66899749030
1445,67148030073
1445,82238794026
1445,97906085481
1446,00305661995
1446,03424375391
1446,24707926251
1446,26589347597
1446,30105591698
1446,39103231866
1446,44000407560
1446,73420319777
1446,78041048667
1446,89676353673
1446,91700522918
1447,20387212151
1447,26819319229
1447,28606048022
1447,42685179736
1447,55102506668
1447,59578127317
1447,65213835071
1447,67851506688
1447,69836923534
1447,89056651837
1447,89121397436
1448,03044077811
1448,20753136859
1448,22462671320
1448,29645521750
1448,58192048770
1448,66946021246
1448,81752481353
1448,82585455139
1448,85324367924
1448,89615738551
1448,96706055817
1449,05033746983
1449,05048715905
1449,28246306162
1449,38059519484
1449,40837819190
1449,54182991269
1449,79669978420
1449,81372298210
1449,81405132517
1449,82119569646
1449,88197223996
1450,05986856977
1450,10749161942
1450,30990009406
1450,34281644161
1450,42206185069
1450,50524383805
1450,67011678116
1450,68740330454
1450,68891096196
1450,75193784953
1450,88681025312
1451,10269395533
1451,14622014833
1451,36627135896
1451,41119738818
1451,44520302769
1451,57292731868
1451,58696609635
1451,89484817036
1451,92531649828
1451,93307811171
1451,93549210181
1452,11983097542
1452,24466669483
1452,54176755398
1452,66431589016
1452,75493934396
1452,79327701154
1452,79725184070
1452,80228017710
1452,95030568780
1452,98189397204
1452,98245538151
1453,01061445299
1453,01707812945
1453,08170032762
1453,11939103829
1453,18985664301
1453,50927209480
1453,52390041524
1453,62840769539
1453,74653537801
1453,81291635049
1453,81520895217
1454,05644685304
1454,18335974876
1454,28177903666
1454,33892349524
1454,44786742802
1454,57804737198
1454,60742990747
1454,61218939127
1454,66932337007
1454,86811143306
1454,94410238735
1455,01385500295
1455,04762539501
1455,16204298514
1455,51746564260
1455,61646152653
1455,64187939789
1455,65461253606
1455,67088550694
1455,75694298410
1455,95960233159
1455,99002772910
1456,03565942992
1456,06901497110
1456,09783028010
1456,20327357125
1456,20619019333
1456,34517392229
1456,35006184897
1456,36364605955
1456,38269285507
1456,52946142620
1456,90984685606
1457,28780661545
1457,31539839122
1457,31919863708
1457,38935440711
1457,42024350947
1457,57156438029
1457,65673374570
1457,67754658617
1457,82159773854
1457,88665948182
1457,96208347910
1458,03857626481
1458,14615970001
1458,30491341038
1458,32596276223
1458,35464639897
1458,44890932253
1458,48112664971
1458,64761442787
1458,65620363444
1458,73765547617
1458,79633467464
1459,04884915089
1459,06592088143
1459,14853331714
1459,38109794122
1459,43871515474
1459,43988442789
1459,48087017086
1459,51816125590
1459,67302209941
1459,80266914193
1459,96859096459
1460,18466898593
1460,19903803514
1460,36050281640
1460,37676874042
1460,52332970493
1460,53869479025
1460,60954700603
1460,64224059208
1460,69390894131
1460,95490294849
1460,99354752112
1461,07153784205
1461,12387249379
1461,12584233008
1461,13511350535
1461,33037271862
1461,44509998632
1461,53608780720
1461,62643850095
1461,75580309016
1461,88408943748
1461,91086043171
1462,23072487641
1462,28562837237
1462,33243629620
1462,39677054673
1462,40034713171
1462,60698826486
1462,70417103891
1462,86870479666
1462,91969933530
1462,96342898760
1462,98243780470
1463,04662750152
1463,13673805203
1463,27490331222
1463,38330614435
1463,39461212898
1463,41290759659
1463,70264062606
1463,74166239567
1463,77773657645
1463,86497035067
1463,88623065940
1464,05089273961
1464,05554654268
1464,17192817074
1464,18325276252
1464,24053772908
1464,54677205171
1464,59844408895
1464,70084159124
1464,79512798312
1464,91595678323
1464,92704723344
1465,08147237356
1465,33095872383
1465,33790294037
1465,36018639945
1465,51934638901
1465,56340918580
1465,59781554260
1465,66925529050
1465,88067089870
1465,91171740034
1465,92766809846
1466,03666020005
1466,06540259985
1466,08140334050
1466,18674715203
1466,19887263492
1466,19925692476
1466,44215783792
1466,51896225275
1466,66028653839
1466,72094516767
1466,81246437862
1467,06647070385
1467,09358201630
1467,09841286558
1467,36444329691
1467,41572814361
1467,41855950837
1467,42716186286
1467,46339534811
1467,65602336165
1467,73877583336
1467,98849591260
1468,04450928605
1468,14290495776
1468,39351602695
1468,50285915658
1468,59459211857
1468,63393508243
1468,69022209755
1468,70554943436
1468,72404347412
1468,82070669010
1468,84142024843
1469,09070378088
1469,34760882309
1469,43370049174
1469,46472560467
1469,54288734496
1469,55283372875
1469,69039220269
1469,71826533717
1469,73844981213
1469,86108597358
1469,90093781460
1470,20959284898
1470,23573189959
1470,34303101663
1470,56693754024
1470,70940422456
1470,72452573787
1470,74599841337
1470,75602080192
1470,79572857595
1470,81413447609
1470,83952525207
1471,07890751991
1471,22951108486
1471,27622398474
1471,31579057191
1471,39142652012
1471,39459942640
1471,62515759514
1471,63460191530
1471,91532425660
1471,96859380625
1471,96920666048
1472,04173722342
1472,11239933025
1472,21803966203
1472,33703424447
1472,38396878842
1472,43065874488
1472,59989625869
1472,67512583799
1472,70873002102
1472,79403664016
1472,98958247733
1473,15689109779
1473,23028655052
1473,25576881559
1473,30846017262
1473,43963994959
1473,50765573748
1473,51356397489
1473,88601674492
1473,93500115461
1473,94128866911
1473,95337684187
1474,02875740589
1474,11364034848
1474,49121879065
1474,49560714876
1474,50842324234
1474,59802602944
1474,62241976878
1474,75398913705
1474,77544584741
1474,83124977367
1474,85711645605
1475,02140128331
1475,02913813014
1475,08384378260
1475,10728878072
1475,16674078869
1475,19214749847
1475,19226713175
1475,20084842648
1475,51668113397
1475,53202546167
1475,86194118390
1476,00953662195
1476,04484673322
1476,35983985907
1476,37185921268
1476,44180245940
1476,65499779178
1476,73217503619
1476,77982402116
1476,81420438450
1476,87451202201
1476,91700343743
1477,10404315668
1477,18465124210
1477,22792949652
1477,29355459205
1477,39032143031
1477,51199764534
1477,53811683710
1477,67233104481
1477,71487831031
1477,91511436786
1477,91886762273
1478,00402728986
1478,01012789695
1478,06095806274
1478,13363140982
1478,37282659338
1478,43652405536
1478,53334972969
1478,80619022311
1478,84287416279
1478,88382567262
1478,92233854033
1479,02372643205
1479,03161340799
1479,09264070308
1479,36702751005
1479,44184366020
1479,54736015791
1479,56993136062
1479,69158557490
1479,87493916601
1479,97024404310
1479,99514549836
1480,12698044665
1480,30258534658
1480,35818217748
1480,37327839692
1480,48900824845
1480,50848528467
1480,59961143583
1480,78870584168
1480,91141600916
1480,93160898885
1480,96192126974
1481,10640707838
1481,15969838457
1481,33488933437
1481,33513901430
1481,33610944164
1481,35235611882
1481,50680983831
1481,53355262029
1481,66821215649
1481,77957039962
1481,91929692105
1482,06545259357
1482,08785710933
1482,17989022379
1482,25111903594
1482,34097312206
1482,42954496695
1482,51455795372
1482,51856905096
1482,58618881786
1482,75169139521
1482,90912375302
1483,15390226247
1483,15723125242
1483,17825601999
1483,24093986639
1483,24165185483
1483,27299043881
1483,56154731566
1483,81641804460
1483,96131525523
1483,96298056820
1483,98281794779
1484,10819484226
1484,13623347040
1484,15300751451
1484,23622169069
1484,38088426723
1484,40093808349
1484,57493251149
1484,83676074105
1484,92674876296
1484,96322517422
1484,99899651181
1485,20562019011
1485,21764517702
1485,35859358035
1485,61539392942
1485,64170053718
1485,64523191990
1485,66201655578
1485,73418807964
1485,82526990185
1485,97704116788
1485,98433611371
1486,20502549723
1486,20753136859
1486,28488919949
1486,38687906048
1486,39142652012
1486,39852381828
1486,52866933515
1486,75193784953
1486,90984685606
1486,94660490376
1486,98416734785
1487,01707812945
1487,08779724792
1487,21282193868
1487,44520302769
1487,50524383805
1487,56154731566
1487,78626852728
1487,81520895217
1487,87451202201
1487,92788447909
1487,96192126974
1488,01703630944
1488,06611262030
1488,16991658723
1488,24986634209
1488,30818363293
1488,35838439106
1488,53273551497
1488,53848111570
1488,61259016399
1488,74033744999
1488,81913505349
1489,03969645359
1489,15952859947
1489,36874777407
1489,44058355017
1489,53811683710
1489,55501935450
1489,56841546351
1489,76596458766
1489,85819701501
1489,91538602826
1489,98397673887
1490,05270436922
1490,14617275804
1490,20387212151
1490,39865462202
1490,48078053833
1490,61539392942
1490,72452573787
1490,73536423570
1490,79899488566
1490,91086043171
1490,98849591260
1491,04884915089
1491,20562019011
1491,23221091294
1491,36205449339
1491,53965974425
1491,57595995505
1491,64612096173
1491,69390894131
1491,72176189898
1491,86497035067
1491,91595678323
1492,07077508849
1492,14447189395
1492,26400933396
1492,32044845677
1492,57292731868
1492,67851506688
1492,71826533717
1492,73173033249
1492,79730294069
1492,91929692105
1492,99899651181
1493,03161340799
1493,09662702660
1493,20084842648
1493,24053772908
1493,28453974995
1493,29355459205
1493,38088426723
1493,39103231866
1493,54044927280
1493,65461253606
1493,67233104481
1494,02320914016
1494,15390226247
1494,25576881559
1494,30049992665
1494,39677054673
1494,44045883114
1494,52946142620
1494,71776296914
1494,79432183024
1494,86108597358
1494,89056651837
1495,28639420122
1495,31154111902
1495,35107651917
1495,42111754944
1495,44215783792
1495,67148030073
1495,70098416437
1495,71170648579
1495,77544584741
1495,84287416279
1495,84914986099
1496,01958663992
1496,09070378088
1496,30192209567
1496,40510388027
1496,49674199160
1496,50814322987
1496,56846767809
1496,72655713649
1496,78041048667
1496,85133117860
1496,94882188496
1497,08170032762
1497,11364034848
1497,18626713684
1497,43065874488
1497,46858639061
1497,56355842271
1497,70078812532
1497,77939801220
1497,81246437862
1497,83676074105
1497,93549210181
1498,08140334050
1498,10749161942
1498,12440293634
1498,22951108486
1498,35211896844
1498,52328555809
1498,57156438029
1498,65673374570
1498,67754658617
1498,85095914504
1498,98281794779
1499,19925692476
1499,20682048109
1499,20941010276
1499,35235611882
1499,37282659338
1499,40039101933
1499,41119738818
1499,47048113018
1499,62241976878
1499,75398913705
1499,84142024843
1500,28177903666
1500,43548695212
1500,46472560467
1500,57804737198
1500,64106032675
1500,64509999001
1500,79049915738
1500,90841947855
1500,92594657446
1500,93784679087
1500,96208347910
1501,04131667752
1501,04662750152
1501,05644685304
1501,06618756467
1501,23622169069
1501,23725442253
1501,44088331838
1501,49560714876
1501,70264062606
1501,70417103891
1501,88382567262
1502,16793235393
1502,33610944164
1502,34303101663
1502,56291796441
1502,58618881786
1502,62542926456
1502,69039220269
1502,71487831031
1502,73844981213
1502,79915402732
1502,82526990185
1503,26819319229
1503,30105591698
1503,42685179736
1503,47837031754
1503,56693754024
1503,67512583799
1503,73586671554
1503,73877583336
1503,83124977367
1503,88681025312
1503,99829075515
1504,06094175024
1504,16457677657
1504,33513901430
1504,35367577773
1504,59674333849
1504,62886887924
1504,72366047412
1504,86194118390
1504,88067089870
1504,90533470474
1504,91511436786
1505,17825601999
1505,19887263492
1505,20151497776
1505,29917217429
1505,52824685492
1505,64239402690
1505,69626168455
1505,73447945923
1505,84553758268
1505,86717080492
1505,91171740034
1506,08581810450
1506,28246306162
1506,34448672288
1506,34760882309
1506,35328617805
1506,66034982468
1506,67011678116
1506,72602925468
1506,92233854033
1506,93160898885
1506,99354752112
1507,03174890304
1507,04173722342
1507,15300751451
1507,20761239612
1507,21824140817
1507,33243629620
1507,36364605955
1507,50793377312
1507,53830775582
1507,59900479412
1507,95437766183
1508,05347283951
1508,17192817074
1508,25111903594
1508,28606048022
1508,38819011456
1508,39160770040
1508,48722557856
1508,60698826486
1508,63393508243
1508,70014413068
1508,98671101877
1509,02825326769
1509,05554654268
1509,11588218708
1509,11797269999
1509,18674715203
1509,38330614435
1509,39340835442
1509,54399942858
1509,62787902591
1509,98433611371
1509,98958247733
1510,01706794907
1510,10269395533
1510,23072487641
1510,28339717856
1510,37676874042
1510,68576063494
1510,68656292582
1510,69834515025
1510,74270549857
1510,91541963511
1510,95616225647
1511,15487201240
1511,42024350947
1511,56862230706
1511,57617073174
1511,59851602119
1511,70554943436
1511,73689108041
1511,79993242024
1511,90922884987
1511,91394303250
1511,95960233159
1512,02716988371
1512,31919863708
1512,32358418029
1512,41572814361
1512,51798387135
1512,58696609635
1512,73418807964
1512,90152302999
1512,92669370632
1512,97276768777
1512,97891248839
1513,08853298734
1513,09409165737
1513,22241983063
1513,24784171594
1513,25197018158
1513,39032143031
1513,43690283772
1513,44267353842
1513,49997032043
1513,50017325900
1513,81752481353
1514,08942340370
1514,16784340730
1514,33488933437
1514,34857133996
1514,42716186286
1514,51121340636
1514,57908945896
1514,58522942525
1514,69296568512
1514,77449924687
1514,91700343743
1515,08147237356
1515,09841286558
1515,19397814590
1515,20959284898
1515,38935440711
1515,70940422456
1515,77982402116
1515,78889221007
1515,80619499913
1515,82070669010
1515,82942034015
1516,06592088143
1516,19612766208
1516,28562837237
1516,54189258831
1516,54288734496
1516,83569997125
1516,89622068243
1516,90326551327
1516,90584968814
1516,91969933530
1516,95490294849
1517,00258565337
1517,05392590677
1517,14753369524
1517,20039344907
1517,27490331222
1517,38059519484
1517,43302650996
1517,59578127317
1517,64742644047
1517,72094516767
1517,72818291278
1518,04990967819
1518,14367286811
1518,19226713175
1518,30273228570
1518,32107883127
1518,36054946920
1518,42577727745
1518,73181560542
1518,81641804460
1518,88252128866
1518,92674876296
1519,14853331714
1519,21254341230
1519,33095872383
1519,33790294037
1519,44202248248
1519,50557779174
1519,53523266000
1519,59596560033
1519,63460191530
1519,96859380625
1519,98313549014
1520,11239933025
1520,11386908716
1520,12387249379
1520,19360060827
1520,27617640404
1520,42274966529
1520,44435962458
1520,69022209755
1520,88623065940
1520,90479865716
1520,91700522918
1521,03666020005
1521,12693794999
1521,15969838457
1521,23573189959
1521,36050281640
1521,51199764534
1521,52390041524
1521,54880510933
1521,59031775690
1521,85537304376
1521,88665948182
1522,02140128331
1522,18466898593
1522,31006433226
1522,42206185069
1522,52951646933
1522,53202546167
1522,55102506668
1522,63720373448
1522,68740330454
1522,80619022311
1522,89868184397
1523,01467093672
1523,06901497110
1523,16674078869
1523,17215052053
1523,22191142999
1523,30846017262
1523,34517392229
1523,36273202227
1523,36702751005
1523,41290759659
1523,57285353399
1524,13511350535
1524,15689109779
1524,38876766062
1524,41365329856
1524,54736015791
1524,59989625869
1524,69430695235
1524,79633467464
1524,86811143306
1524,91218527341
1524,93307811171
1525,01012789695
1525,18985664301
1525,46202135469
1525,50848528467
1525,61025634202
1525,61139979927
1525,66946021246
1525,69427674831
1525,81045734669
1525,86132394564
1525,98977475944
1526,00375398923
1526,08785710933
1526,27205364991
1526,27299043881
1526,33892349524
1526,45323167781
1526,51356397489
1526,51746564260
1526,53334972969
1526,76475456572
1526,87493916601
1527,00402728986
1527,21860032031
1527,32645257330
1527,35519628222
1527,51934638901
1527,58192048770
1527,62426578963
1527,65499779178
1527,70873002102
1527,71251589041
1527,96859096459
1528,01842933598
1528,02289207459
1528,02875740589
1528,03211535505
1528,05748839974
1528,23864100953
1528,27192602611
1528,36932380043
1528,39351602695
1528,45595562168
1528,85783045596
1529,01061445299
1529,05048715905
1529,21336896008
1529,33703424447
1529,38133073453
1529,62515759514
1529,64170053718
1529,64488548753
1529,66899749030
1529,82159773854
1529,82408475283
1530,17970566036
1530,38269285507
1530,39117766650
1530,50765573748
1530,66028653839
1530,76477090676
1530,77773657645
1530,80151764296
1530,89433276399
1530,93987667408
1530,97207382777
1531,04131667752
1531,19903803514
1531,20502549723
1531,46339534811
1531,58618881786
1531,79512798312
1531,80038146342
1531,90071210242
1531,90479865716
1531,93500115461
1531,96859380625
1532,14617275804
1532,24986634209
1532,34281644161
1532,38876766062
1532,44058355017
1532,44202248248
1532,73217503619
1532,76477090676
1532,81913505349
1532,92704723344
1532,99354752112
1533,02520945237
1533,05986856977
1533,51199764534
1533,51798387135
1533,59674333849
1533,65213835071
1533,75983326170
1533,76596458766
1533,83676074105
1533,93160898885
1533,95030568780
1534,01707812945
1534,05270436922
1534,06540259985
1534,12440293634
1534,21720488868
1534,23622169069
1534,23864100953
1534,47052031329
1534,48078053833
1534,53891624410
1534,78626852728
1535,02825326769
1535,04173722342
1535,11659558594
1535,17368385095
1535,28339717856
1535,28639420122
1535,50680983831
1535,50848528467
1535,52866933515
1535,77982402116
1535,89484817036
1536,15723125242
1536,16793235393
1536,18674715203
1536,26611584858
1536,35328617805
1536,39142652012
1536,53965974425
1536,69390894131
1536,78041048667
1536,86515902578
1536,92188352791
1537,10728878072
1537,37282659338
1537,44520302769
1537,54288734496
1537,56993136062
1537,59781554260
1537,62515759514
1537,83569997125
1537,86132394564
1537,91969933530
1537,92324687220
1538,01584668793
1538,11364034848
1538,19226713175
1538,19887263492
1538,25111903594
1538,32358418029
1538,37676874042
1538,48112664971
1538,67233104481
1538,69430695235
1538,81752481353
1539,06901497110
1539,09358201630
1539,20224175616
1539,48723858653
1539,52824685492
1539,67302209941
1539,68891096196
1539,85133117860
1539,95437766183
1539,96706055817
1539,98313549014
1540,21336896008
1540,27490331222
1540,50017325900
1540,59578127317
1540,60698826486
1540,63289591038
1540,64224059208
1540,67851506688
1540,72818291278
1540,88197223996
1540,91435294930
1541,08581810450
1541,38133073453
1541,43548695212
1541,48722557856
1541,50842324234
1541,59900479412
1541,63720373448
1541,65499779178
1541,65620363444
1541,88601674492
1541,89615738551
1542,00258565337
1542,10819484226
1542,14753369524
1542,27205364991
1542,36932380043
1542,39677054673
1542,65461253606
1542,73536423570
1542,77405458661
1542,79669978420
1542,92066617996
1543,10749161942
1543,15952859947
1543,20387212151
1543,32596276223
1543,42024350947
1543,42954496695
1543,48900824845
1543,56846767809
1543,63393508243
1543,67644943632
1543,86027574544
1544,08785710933
1544,20039344907
1544,35235611882
1544,38059519484
1544,40837819190
1544,46199539467
1544,47048113018
1544,90152302999
1544,94128866911
1544,94882188496
1544,98849591260
1545,08140334050
1545,09355557020
1545,17215052053
1545,26819319229
1545,44215783792
1545,59031775690
1545,86717080492
1545,91511436786
1545,91538602826
1545,93955714211
1545,99944946672
1546,02372643205
1546,03044077811
1546,23072487641
1546,42111754944
1546,43652405536
1546,57156438029
1546,77544584741
1546,89622068243
1546,90912375302
1546,95616225647
1546,96131525523
1547,05133793766
1547,19397814590
1547,20959284898
1547,29645521750
1547,31154111902
1547,33892349524
1547,35519628222
1547,36702751005
1547,43690283772
1547,79327701154
1547,91929692105
1548,10269395533
1548,14853331714
1548,15390226247
1548,34857133996
1548,40510388027
1548,52406221559
1548,56154731566
1548,59256297266
1548,63712063175
1548,73844981213
1548,81045734669
1549,05392590677
1549,20761239612
1549,24466669483
1549,29116479246
1549,33513901430
1549,39032143031
1549,50557779174
1549,53869479025
1549,56862230706
1549,68576063494
1549,98671101877
1550,08384378260
1550,09841286558
1550,18985664301
1550,42330292764
1550,49864786862
1550,50927209480
1550,52390041524
1550,55192474111
1550,57617073174
1550,58192048770
1550,79993242024
1551,00953662195
1551,05109724725
1551,05748839974
1551,21282193868
1551,33095872383
1551,39160770040
1551,54189258831
1551,66028653839
1551,69100822421
1551,70264062606
1551,74033744999
1552,00748597243
1552,01385500295
1552,11386908716
1552,23028655052
1552,27299043881
1552,33037271862
1552,39852381828
1552,49674199160
1552,50285915658
1552,59459211857
1552,84178376591
1553,06095806274
1553,08170032762
1553,16204298514
1553,24707926251
1553,32645257330
1553,37435670277
1553,63971492075
1553,69296568512
1553,71170648579
1553,81246437862
1553,90577204410
1554,07153784205
1554,22132041042
1554,43065874488
1554,44000407560
1554,46600128382
1554,61539392942
1554,68656292582
1554,82585455139
1554,85819701501
1554,91171740034
1554,95592277641
1555,03565942992
1555,08942340370
1555,28780661545
1555,35006184897
1555,51455795372
1555,53608780720
1555,74653537801
1555,75694298410
1555,87493916601
1555,88281527873
1555,90984685606
1556,08147237356
1556,08853298734
1556,14599201663
1556,42685179736
1556,44267353842
1556,70417103891
1556,77939801220
1556,79730294069
1556,88067089870
1556,92669370632
1556,92766809846
1557,15300751451
1557,26642673512
1557,39351602695
1557,43963994959
1557,48087017086
1557,55283372875
1557,61867066320
1557,85783045596
1557,89121397436
1557,95337684187
1557,97704116788
1558,04662750152
1558,06647070385
1558,21803966203
1558,26679419087
1558,42734497992
1558,50814322987
1558,53202546167
1558,62833455735
1558,64728617468
1558,98397673887
1558,98977475944
1559,03174890304
1559,04073730415
1559,05347283951
1559,11797269999
1559,20682048109
1559,21764517702
1559,36874777407
1559,44786742802
1559,46472560467
1559,69039220269
1559,77957039962
1560,03161340799
1560,21824140817
1560,22191142999
1560,55261510705
1560,61259016399
1560,64509999001
1560,71487831031
1560,85711645605
1560,86108597358
1560,93987667408
1560,97648784962
1561,01061445299
1561,05033746983
1561,12584233008
1561,13495220940
1561,14615970001
1561,16457677657
1561,19360060827
1561,22241983063
1561,64170053718
1561,73689108041
1561,90533470474
1562,17749542106
1562,30457627451
1562,36627135896
1562,38088426723
1562,51746564260
1562,61646152653
1562,72655713649
1562,73544252477
1562,84142024843
1562,91541963511
1562,98245538151
1563,03857626481
1563,04884915089
1563,10508054914
1563,30818363293
1563,34760882309
1563,64523191990
1563,66899749030
1563,72176189898
1563,80022642597
1563,80619022311
1563,97934421291
1564,05048715905
1564,06545259357
1564,33243629620
1564,35818217748
1564,41119738818
1564,42274966529
1564,48044236479
1564,49997032043
1564,53523266000
1564,60378110570
1564,90093781460
1565,31539839122
1565,34097312206
1565,35464639897
1565,36050281640
1565,59961143583
1565,59989625869
1565,62840769539
1565,66925529050
1565,67512583799
1565,72602925468
1565,92674876296
1566,11588218708
1566,28177903666
1566,41290759659
1566,51204850766
1566,54044927280
1566,64106032675
1566,67754658617
1566,73420319777
1566,76341535977
1566,77170305687
1566,81520895217
1567,39461212898
1567,59916764032
1567,60157117132
1567,68740330454
1567,70084159124
1567,73123155505
1567,75398913705
1567,82119569646
1567,89579672461
1567,91394303250
1567,99514549836
1568,02706875670
1568,18626713684
1568,27192602611
1568,35367577773
1568,36510344442
1568,44180245940
1568,46202135469
1568,64239402690
1568,68017703163
1568,73586671554
1568,79915402732
1569,20753136859
1569,22792949652
1569,24093986639
1569,44509998632
1569,52328555809
1569,64488548753
1569,70014413068
1569,81413447609
1569,94410238735
1569,96298056820
1569,97024404310
1570,04450928605
1570,14622014833
1570,15634526362
1570,32044845677
1570,34517392229
1570,35983985907
1570,49560714876
1570,67080897474
1570,78130499504
1570,86194118390
1570,90417282076
1571,05644685304
1571,16991658723
1571,20941010276
1571,28246306162
1571,42577727745
1571,64187939789
1571,73561526655
1571,79403664016
1571,80151764296
1571,82308829586
1571,96859096459
1572,02320914016
1572,15321801130
1572,19925692476
1572,27622398474
1572,30846017262
1572,43871515474
1572,52946142620
1572,53175559289
1572,59851602119
1572,66932337007
1572,67148030073
1573,02289207459
1573,03350842431
1573,18335974876
1573,42716186286
1573,59355881082
1573,61768225127
1573,70554943436
1573,76425507868
1573,86604747338
1573,90584968814
1573,91886762273
1574,14367286811
1574,30049992665
1574,44184366020
1574,51934638901
1574,53830775582
1574,54176755398
1574,66946021246
1574,69626168455
1574,70940422456
1574,88287204767
1574,93549210181
1575,07077508849
1575,34303101663
1575,36018639945
1575,36054946920
1575,41855950837
1575,64207632713
1575,64742644047
1575,70873002102
1575,73481409841
1575,85372033505
1575,96192126974
1576,03174890304
1576,10640707838
1576,20941010276
1576,33790294037
1576,53891624410
1576,68627633283
1576,69039220269
1576,73765547617
1576,77706129889
1576,82238794026
1576,96859096459
1577,21348548420
1577,28780661545
1577,35464639897
1577,51199764534
1577,54399942858
1577,64612096173
1577,78130499504
1577,79432183024
1577,88623065940
1577,95616225647
1577,97704116788
1578,22063186417
1578,30846017262
1578,35235611882
1578,51746564260
1578,53848111570
1578,56291796441
1578,61139979927
1578,70014413068
1578,80022642597
1578,83952525207
1578,92669370632
1579,13363140982
1579,31006433226
1579,36273202227
1579,39852381828
1579,42954496695
1579,50765573748
1579,51455795372
1579,52390041524
1579,53334972969
1579,80253084376
1579,95960233159
1580,15300751451
1580,31539839122
1580,33488933437
1580,52328555809
1580,59256297266
1580,59355881082
1580,61867066320
1580,62426578963
1580,65499779178
1580,90326551327
1580,96706055817
1581,00258565337
1581,05133793766
1581,08170032762
1581,16991658723
1581,20959284898
1581,35006184897
1581,55283372875
1581,85324367924
1581,86870479666
1581,93307811171
1581,98416734785
1582,06094175024
1582,08147237356
1582,11386908716
1582,32044845677
1582,39103231866
1582,49997032043
1582,72404347412
1582,77773657645
1582,88252128866
1582,88281527873
1582,98958247733
1583,01842933598
1583,07077508849
1583,12440293634
1583,20151497776
1583,21860032031
1583,66431589016
1583,69100822421
1583,70084159124
1583,70873002102
1583,88665948182
1583,90034686163
1584,01584668793
1584,03044077811
1584,16784340730
1584,38819011456
1584,40842906969
1584,48723858653
1584,53273551497
1584,66946021246
1584,86604747338
1584,96322517422
1584,98243780470
1585,01385500295
1585,10749161942
1585,15952859947
1585,37435670277
1585,41349096197
1585,60954700603
1585,62542926456
1585,67851506688
1585,70940422456
1585,89056651837
1585,99354752112
1586,00402728986
1586,10392788881
1586,17970566036
1586,24707926251
1586,44088331838
1586,51816125590
1586,89433276399
1586,90912375302
1586,91086043171
1586,91171740034
1586,93160898885
1587,14615970001
1587,20039344907
1587,21764517702
1587,23221091294
1587,30041691053
1587,31154111902
1587,38269285507
1587,50017325900
1587,58522942525
1587,64523191990
1587,98397673887
1588,01012789695
1588,03424375391
1588,18465124210
1588,18626713684
1588,23072487641
1588,24165185483
1588,27617640404
1588,37185921268
1588,41572814361
1588,53523266000
1588,88681025312
1589,31919863708
1589,34857133996
1589,60378110570
1589,67644943632
1589,72602925468
1589,73544252477
1589,76475456572
1589,81413447609
1589,82308829586
1589,90479865716
1589,91700522918
1590,03161340799
1590,13673805203
1590,14290495776
1590,19214749847
1590,24093986639
1590,26447893785
1590,36759017791
1590,37676874042
1590,53811683710
1590,62241976878
1590,86811143306
1591,04450928605
1591,08853298734
1591,10404315668
1591,22241983063
1591,22462671320
1591,42111754944
1591,46202135469
1591,49864786862
1591,57595995505
1591,92766809846
1591,99514549836
1592,16793235393
1592,35838439106
1592,42577727745
1592,43548695212
1592,44000407560
1592,52866933515
1592,69834515025
1592,79327701154
1592,81372298210
1592,90922884987
1592,98245538151
1593,11364034848
1593,26400933396
1593,36221173277
1593,44058355017
1593,44180245940
1593,70554943436
1593,73586671554
1593,79993242024
1593,85372033505
1593,86717080492
1593,90577204410
1594,02289207459
1594,02706875670
1594,05347283951
1594,06545259357
1594,30491341038
1594,38935440711
1594,53202546167
1594,63393508243
1594,66201655578
1594,69480450735
1594,82119569646
1595,00952242653
1595,08140334050
1595,25197018158
1595,48722557856
1595,49674199160
1595,49679146386
1595,65620363444
1595,71487831031
1595,82408475283
1595,82526990185
1595,89579672461
1596,01958663992
1596,04484673322
1596,14617275804
1596,17989022379
1596,21803966203
1596,42274966529
1596,55102506668
1596,77939801220
1596,80619499913
1596,81246437862
1596,91538602826
1597,05033746983
1597,11983097542
1597,13623347040
1597,23573189959
1597,53608780720
1597,58192048770
1597,59916764032
1597,76425507868
1597,76810248085
1597,80228017710
1597,81913505349
